Id,SalePrice
171,136657.45187009382
2401,214284.07705120664
805,214284.07705120664
2259,214284.07705120664
1748,214284.07705120664
1361,136657.45187009382
1677,136657.45187009382
1406,136657.45187009382
2322,214284.07705120664
688,136657.45187009382
143,136657.45187009382
804,214284.07705120664
1214,136657.45187009382
2828,136657.45187009382
1999,214284.07705120664
2467,214284.07705120664
2665,136657.45187009382
1538,291910.70223231945
398,136657.45187009382
2822,136657.45187009382
2157,136657.45187009382
1856,136657.45187009382
1269,136657.45187009382
2570,136657.45187009382
2320,214284.07705120664
1517,214284.07705120664
2304,136657.45187009382
1312,136657.45187009382
2012,136657.45187009382
506,214284.07705120664
2865,214284.07705120664
2367,136657.45187009382
554,136657.45187009382
238,136657.45187009382
1954,136657.45187009382
2488,214284.07705120664
2291,136657.45187009382
1969,136657.45187009382
2725,136657.45187009382
1482,136657.45187009382
2763,214284.07705120664
503,214284.07705120664
1584,214284.07705120664
1531,136657.45187009382
2210,214284.07705120664
459,214284.07705120664
556,136657.45187009382
1347,214284.07705120664
1290,136657.45187009382
1388,136657.45187009382
1571,214284.07705120664
2754,214284.07705120664
765,214284.07705120664
2494,136657.45187009382
2870,214284.07705120664
7,214284.07705120664
1114,214284.07705120664
2418,214284.07705120664
291,291910.70223231945
18,136657.45187009382
39,214284.07705120664
1001,136657.45187009382
2442,214284.07705120664
616,136657.45187009382
2680,136657.45187009382
1414,136657.45187009382
289,214284.07705120664
40,214284.07705120664
860,136657.45187009382
409,214284.07705120664
673,136657.45187009382
2427,214284.07705120664
2036,136657.45187009382
2564,136657.45187009382
642,214284.07705120664
1008,214284.07705120664
1908,214284.07705120664
2519,136657.45187009382
1369,136657.45187009382
2855,136657.45187009382
712,136657.45187009382
1943,214284.07705120664
1958,136657.45187009382
107,136657.45187009382
2295,136657.45187009382
704,136657.45187009382
676,136657.45187009382
259,214284.07705120664
93,214284.07705120664
106,214284.07705120664
2315,214284.07705120664
1050,136657.45187009382
1095,214284.07705120664
2709,136657.45187009382
758,214284.07705120664
1496,136657.45187009382
2370,136657.45187009382
2458,214284.07705120664
2733,136657.45187009382
161,214284.07705120664
726,136657.45187009382
845,214284.07705120664
947,214284.07705120664
2232,214284.07705120664
2563,136657.45187009382
2299,136657.45187009382
211,136657.45187009382
605,214284.07705120664
1478,214284.07705120664
2247,214284.07705120664
2274,136657.45187009382
2869,214284.07705120664
967,214284.07705120664
2656,136657.45187009382
667,214284.07705120664
1042,136657.45187009382
2023,136657.45187009382
2447,214284.07705120664
2055,136657.45187009382
2275,214284.07705120664
2204,136657.45187009382
1563,214284.07705120664
483,214284.07705120664
796,214284.07705120664
1526,214284.07705120664
2042,136657.45187009382
442,214284.07705120664
1693,214284.07705120664
1468,214284.07705120664
1430,214284.07705120664
2605,214284.07705120664
1529,214284.07705120664
335,136657.45187009382
1287,136657.45187009382
31,136657.45187009382
1785,214284.07705120664
82,214284.07705120664
2620,136657.45187009382
252,214284.07705120664
721,136657.45187009382
2165,214284.07705120664
2316,214284.07705120664
775,136657.45187009382
1558,136657.45187009382
17,214284.07705120664
1022,214284.07705120664
925,136657.45187009382
438,214284.07705120664
1270,214284.07705120664
1272,136657.45187009382
215,214284.07705120664
266,214284.07705120664
2402,214284.07705120664
1250,136657.45187009382
1984,136657.45187009382
1279,136657.45187009382
377,214284.07705120664
1252,214284.07705120664
2156,214284.07705120664
499,214284.07705120664
1374,214284.07705120664
2898,214284.07705120664
401,136657.45187009382
2721,214284.07705120664
2078,291910.70223231945
2589,136657.45187009382
1946,291910.70223231945
1334,136657.45187009382
2781,214284.07705120664
431,214284.07705120664
576,136657.45187009382
1474,214284.07705120664
2254,136657.45187009382
2155,214284.07705120664
885,214284.07705120664
643,136657.45187009382
1944,136657.45187009382
480,214284.07705120664
2845,136657.45187009382
2387,291910.70223231945
2407,214284.07705120664
2527,214284.07705120664
2514,214284.07705120664
629,136657.45187009382
80,214284.07705120664
1876,214284.07705120664
1546,136657.45187009382
2518,136657.45187009382
2347,136657.45187009382
783,136657.45187009382
1322,136657.45187009382
194,136657.45187009382
1770,214284.07705120664
2143,136657.45187009382
1229,136657.45187009382
511,214284.07705120664
46,214284.07705120664
1348,214284.07705120664
2465,214284.07705120664
387,214284.07705120664
873,214284.07705120664
1918,136657.45187009382
2764,214284.07705120664
2184,136657.45187009382
934,136657.45187009382
1920,136657.45187009382
2631,136657.45187009382
1768,291910.70223231945
2040,136657.45187009382
1749,214284.07705120664
834,214284.07705120664
1457,214284.07705120664
79,136657.45187009382
2302,136657.45187009382
1817,136657.45187009382
2755,214284.07705120664
359,214284.07705120664
2059,136657.45187009382
2092,214284.07705120664
2516,214284.07705120664
150,136657.45187009382
1656,214284.07705120664
83,136657.45187009382
2411,214284.07705120664
795,136657.45187009382
2312,214284.07705120664
2917,136657.45187009382
1624,214284.07705120664
2215,214284.07705120664
1211,136657.45187009382
1485,136657.45187009382
1024,214284.07705120664
570,136657.45187009382
2874,136657.45187009382
700,214284.07705120664
2756,214284.07705120664
2022,214284.07705120664
583,214284.07705120664
2392,291910.70223231945
2424,214284.07705120664
212,136657.45187009382
736,136657.45187009382
1610,214284.07705120664
890,136657.45187009382
467,214284.07705120664
578,214284.07705120664
1747,214284.07705120664
1149,214284.07705120664
2758,214284.07705120664
857,136657.45187009382
2219,214284.07705120664
733,136657.45187009382
2909,136657.45187009382
1798,214284.07705120664
235,214284.07705120664
2366,136657.45187009382
1027,136657.45187009382
1195,136657.45187009382
1303,136657.45187009382
148,136657.45187009382
608,136657.45187009382
2515,214284.07705120664
821,214284.07705120664
2500,214284.07705120664
745,136657.45187009382
741,136657.45187009382
1611,214284.07705120664
2532,214284.07705120664
1081,214284.07705120664
1692,214284.07705120664
2520,136657.45187009382
276,214284.07705120664
1992,136657.45187009382
663,136657.45187009382
418,136657.45187009382
1733,214284.07705120664
2359,214284.07705120664
253,214284.07705120664
1518,214284.07705120664
2035,136657.45187009382
2919,136657.45187009382
1540,214284.07705120664
2120,136657.45187009382
1674,214284.07705120664
256,136657.45187009382
2361,136657.45187009382
978,136657.45187009382
2280,59030.826688980975
2095,214284.07705120664
1709,214284.07705120664
2801,214284.07705120664
1246,136657.45187009382
2373,136657.45187009382
1055,214284.07705120664
2017,136657.45187009382
1099,214284.07705120664
1344,136657.45187009382
835,214284.07705120664
1117,214284.07705120664
2043,136657.45187009382
2085,214284.07705120664
410,214284.07705120664
2650,136657.45187009382
2867,136657.45187009382
1668,136657.45187009382
1161,214284.07705120664
2122,214284.07705120664
2539,136657.45187009382
1047,214284.07705120664
1445,136657.45187009382
541,136657.45187009382
569,214284.07705120664
1276,136657.45187009382
918,136657.45187009382
326,214284.07705120664
1936,136657.45187009382
895,136657.45187009382
257,136657.45187009382
1241,136657.45187009382
1545,136657.45187009382
1189,214284.07705120664
270,136657.45187009382
2066,291910.70223231945
693,136657.45187009382
1259,136657.45187009382
2916,136657.45187009382
2321,214284.07705120664
1977,136657.45187009382
1895,136657.45187009382
1240,136657.45187009382
85,136657.45187009382
1823,136657.45187009382
825,214284.07705120664
110,214284.07705120664
697,136657.45187009382
2297,136657.45187009382
1231,136657.45187009382
1355,136657.45187009382
968,214284.07705120664
584,214284.07705120664
1315,136657.45187009382
1606,136657.45187009382
206,136657.45187009382
1685,214284.07705120664
2016,136657.45187009382
869,214284.07705120664
2135,136657.45187009382
2346,214284.07705120664
2430,214284.07705120664
2198,136657.45187009382
2652,136657.45187009382
27,136657.45187009382
241,214284.07705120664
906,136657.45187009382
1506,136657.45187009382
2098,291910.70223231945
1435,214284.07705120664
2213,136657.45187009382
1274,214284.07705120664
743,136657.45187009382
1737,214284.07705120664
2797,214284.07705120664
2185,214284.07705120664
58,214284.07705120664
830,214284.07705120664
808,214284.07705120664
680,136657.45187009382
1153,136657.45187009382
1291,136657.45187009382
1818,214284.07705120664
2161,214284.07705120664
1883,136657.45187009382
350,214284.07705120664
2473,136657.45187009382
295,214284.07705120664
293,214284.07705120664
859,136657.45187009382
288,136657.45187009382
1578,214284.07705120664
102,214284.07705120664
2831,214284.07705120664
1030,214284.07705120664
2551,136657.45187009382
1286,214284.07705120664
958,214284.07705120664
776,136657.45187009382
72,214284.07705120664
2263,214284.07705120664
1866,136657.45187009382
2876,136657.45187009382
2146,214284.07705120664
103,214284.07705120664
1500,136657.45187009382
492,214284.07705120664
167,136657.45187009382
2597,136657.45187009382
2685,136657.45187009382
1035,136657.45187009382
1220,136657.45187009382
2602,214284.07705120664
2159,214284.07705120664
695,214284.07705120664
1109,214284.07705120664
640,136657.45187009382
1652,214284.07705120664
2090,214284.07705120664
1188,136657.45187009382
2345,214284.07705120664
1059,214284.07705120664
2751,214284.07705120664
128,214284.07705120664
1523,214284.07705120664
2925,136657.45187009382
2145,214284.07705120664
1121,214284.07705120664
566,214284.07705120664
565,214284.07705120664
1331,214284.07705120664
2928,136657.45187009382
156,136657.45187009382
797,136657.45187009382
327,136657.45187009382
2859,136657.45187009382
1453,136657.45187009382
1762,214284.07705120664
1868,214284.07705120664
1760,214284.07705120664
1113,214284.07705120664
1812,214284.07705120664
117,136657.45187009382
1142,214284.07705120664
2342,214284.07705120664
927,136657.45187009382
2478,214284.07705120664
655,136657.45187009382
2064,136657.45187009382
369,214284.07705120664
2239,136657.45187009382
2732,136657.45187009382
1653,214284.07705120664
959,214284.07705120664
2395,214284.07705120664
1412,136657.45187009382
271,214284.07705120664
1484,136657.45187009382
1497,136657.45187009382
552,214284.07705120664
2,136657.45187009382
1855,214284.07705120664
4,214284.07705120664
2292,136657.45187009382
134,136657.45187009382
646,136657.45187009382
42,214284.07705120664
532,214284.07705120664
713,214284.07705120664
2561,136657.45187009382
2360,136657.45187009382
1333,136657.45187009382
1407,291910.70223231945
2892,214284.07705120664
574,214284.07705120664
1227,136657.45187009382
2591,136657.45187009382
1476,214284.07705120664
1125,214284.07705120664
1446,214284.07705120664
408,214284.07705120664
1101,214284.07705120664
2251,214284.07705120664
373,214284.07705120664
2554,136657.45187009382
2382,214284.07705120664
1985,136657.45187009382
519,214284.07705120664
1093,214284.07705120664
864,214284.07705120664
2889,136657.45187009382
2308,136657.45187009382
986,136657.45187009382
1302,136657.45187009382
585,136657.45187009382
2708,136657.45187009382
147,136657.45187009382
1441,214284.07705120664
383,214284.07705120664
285,136657.45187009382
181,136657.45187009382
358,214284.07705120664
780,136657.45187009382
258,214284.07705120664
1865,214284.07705120664
692,136657.45187009382
2902,214284.07705120664
508,214284.07705120664
2638,136657.45187009382
36,214284.07705120664
611,136657.45187009382
2281,136657.45187009382
1678,136657.45187009382
1696,214284.07705120664
1557,136657.45187009382
2180,214284.07705120664
1726,214284.07705120664
951,136657.45187009382
267,214284.07705120664
2706,136657.45187009382
2221,214284.07705120664
1357,214284.07705120664
2901,214284.07705120664
347,214284.07705120664
2164,214284.07705120664
1586,214284.07705120664
360,214284.07705120664
1769,214284.07705120664
2617,214284.07705120664
1879,214284.07705120664
991,214284.07705120664
1535,136657.45187009382
1191,214284.07705120664
1579,214284.07705120664
1882,136657.45187009382
1510,214284.07705120664
2196,214284.07705120664
1845,214284.07705120664
2336,291910.70223231945
942,136657.45187009382
861,136657.45187009382
2555,136657.45187009382
1392,136657.45187009382
2099,214284.07705120664
1543,136657.45187009382
948,136657.45187009382
1239,214284.07705120664
22,214284.07705120664
2796,214284.07705120664
2747,214284.07705120664
92,214284.07705120664
210,214284.07705120664
1858,136657.45187009382
2228,136657.45187009382
447,214284.07705120664
827,214284.07705120664
1649,214284.07705120664
682,136657.45187009382
2698,136657.45187009382
494,214284.07705120664
214,136657.45187009382
2441,291910.70223231945
2679,136657.45187009382
1336,136657.45187009382
465,214284.07705120664
1524,136657.45187009382
2543,136657.45187009382
631,136657.45187009382
2452,214284.07705120664
228,214284.07705120664
126,214284.07705120664
1092,214284.07705120664
1122,214284.07705120664
932,136657.45187009382
1980,136657.45187009382
2171,136657.45187009382
551,214284.07705120664
2768,214284.07705120664
2056,136657.45187009382
1159,214284.07705120664
2645,214284.07705120664
1174,214284.07705120664
2266,214284.07705120664
2462,291910.70223231945
1219,136657.45187009382
2922,214284.07705120664
118,136657.45187009382
474,214284.07705120664
2576,136657.45187009382
872,214284.07705120664
1077,214284.07705120664
1536,136657.45187009382
1150,136657.45187009382
2341,214284.07705120664
1931,136657.45187009382
2785,136657.45187009382
2538,136657.45187009382
597,214284.07705120664
464,214284.07705120664
233,59030.826688980975
2169,136657.45187009382
2123,214284.07705120664
1867,136657.45187009382
137,214284.07705120664
515,214284.07705120664
933,136657.45187009382
2784,214284.07705120664
972,214284.07705120664
599,214284.07705120664
2614,136657.45187009382
2582,136657.45187009382
1409,214284.07705120664
175,214284.07705120664
352,214284.07705120664
976,136657.45187009382
2134,214284.07705120664
984,136657.45187009382
2396,214284.07705120664
1673,136657.45187009382
404,136657.45187009382
607,136657.45187009382
814,59030.826688980975
868,214284.07705120664
2271,214284.07705120664
1633,214284.07705120664
337,369537.3274134323
2765,214284.07705120664
1746,214284.07705120664
368,214284.07705120664
2806,214284.07705120664
1662,214284.07705120664
1234,214284.07705120664
1373,136657.45187009382
1672,136657.45187009382
1939,136657.45187009382
